EmployeeNumber,FieldVsDept,MonthlyHours,DaysWorked,CompanyRatiotoCareer,RoleRatioToCompany,RoleRatioToCareer,AgeBin,HourlyRateBin,MonthlyRateBin,MonthlyIncomeBin,DailyRateBin,DaysWorkedBin,MonthlyHoursBin,CompanyRatiotoCareerBin,RoleRatioToCompanyBin,RoleRatioToCareerBin
1665,Medical - Research & Development,191.4945054945055,29.839041095890412,0.2777777777777778,0.8,0.2222222222222222,50,90,18500,17000,500,25.0,180.0,0.25,0.8,0.2
1666,Life Sciences - Research & Development,270.81538461538463,13.635166537567777,1.0,0.7142857142857143,0.7142857142857143,40,60,3500,17500,1200,10.0,260.0,0.9500000000000001,0.7000000000000001,0.7000000000000001
1667,Other - Sales,127.25,5.2056818181818185,0.8461538461538461,0.8181818181818182,0.6923076923076923,30,30,10000,4500,800,5.0,120.0,0.8,0.8,0.65
1668,Life Sciences - Research & Development,52.611111111111114,3.9823380992430613,0.6842105263157895,0.8461538461538461,0.5789473684210527,30,90,9500,4500,1100,0.0,40.0,0.65,0.8,0.55
1669,Medical - Sales,97.37209302325581,4.225025227043391,1.0,0.0,0.0,20,40,3000,4000,900,0.0,80.0,0.9500000000000001,0.0,0.0
1670,Medical - Sales,59.193548387096776,14.043367346938776,1.0,0.3333333333333333,0.3333333333333333,30,90,3500,5500,300,10.0,40.0,0.9500000000000001,0.30000000000000004,0.30000000000000004
1671,Medical - Research & Development,121.55555555555556,5.598771750255885,0.9,0.5555555555555556,0.5,30,40,25500,5000,900,5.0,120.0,0.8500000000000001,0.55,0.45
1673,Life Sciences - Sales,81.73134328358209,4.924460431654676,1.0,0.0,0.0,30,60,22500,5000,1100,0.0,80.0,0.9500000000000001,0.0,0.0
1674,Medical - Research & Development,34.95945945945946,5.575431034482759,0.11764705882352941,1.0,0.11764705882352941,40,70,24500,2500,400,5.0,20.0,0.1,0.9500000000000001,0.1
1675,Medical - Research & Development,58.095238095238095,16.486486486486488,1.0,0.75,0.75,30,40,23500,2000,100,15.0,40.0,0.9500000000000001,0.7000000000000001,0.7000000000000001
1676,Life Sciences - Sales,339.82978723404256,13.038367346938776,0.10344827586206896,0.6666666666666666,0.06896551724137931,40,40,21000,15500,1200,10.0,320.0,0.1,0.65,0.05
1677,Life Sciences - Research & Development,427.19444444444446,19.009888751545116,0.34782608695652173,0.875,0.30434782608695654,40,30,22000,15000,800,15.0,420.0,0.30000000000000004,0.8500000000000001,0.30000000000000004
1678,Life Sciences - Sales,88.525,5.872305140961857,0.09523809523809523,0.0,0.0,40,80,11500,7000,1200,5.0,80.0,0.05,0.0,0.0
1680,Life Sciences - Sales,50.51851851851852,3.752407152682256,1.0,1.0,1.0,20,50,21000,2500,700,0.0,40.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
1681,Life Sciences - Sales,149.11111111111111,10.128301886792453,0.8571428571428571,0.8333333333333334,0.7142857142857143,30,30,16000,5000,500,10.0,140.0,0.8500000000000001,0.8,0.7000000000000001
1682,Life Sciences - Research & Development,66.8375,3.9578090303478906,0.3,0.6666666666666666,0.2,30,80,7000,5000,1300,0.0,60.0,0.25,0.65,0.2
1683,Life Sciences - Human Resources,72.61363636363636,6.051136363636363,0.25,1.0,0.25,40,40,4000,3000,500,5.0,60.0,0.2,0.9500000000000001,0.2
1684,Medical - Research & Development,42.89247311827957,3.021969696969697,1.0,0.8,0.8,20,90,20500,3500,1300,0.0,40.0,0.9500000000000001,0.8,0.8
1687,Medical - Research & Development,38.0,2.211371237458194,0.0,1.0,0.0,30,80,26000,3000,1400,0.0,20.0,0.0,1.0,0.0
1689,Medical - Research & Development,145.9375,5.021505376344086,0.36363636363636365,0.75,0.2727272727272727,50,40,3000,7000,1300,5.0,140.0,0.35000000000000003,0.7000000000000001,0.25
1691,Medical - Sales,27.94736842105263,3.75,0.47368421052631576,0.7777777777777778,0.3684210526315789,40,90,11500,2500,700,0.0,20.0,0.45,0.75,0.35000000000000003
1692,Life Sciences - Research & Development,14.663157894736843,1.1064336775218426,1.0,0.0,0.0,30,90,24500,1000,1200,0.0,0.0,0.9500000000000001,0.0,0.0
1693,Medical - Research & Development,33.81578947368421,3.2697201017811706,1.0,1.0,1.0,20,70,11500,2500,700,0.0,20.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
1694,Technical Degree - Research & Development,37.62765957446808,2.4545454545454546,0.5,0.5,0.25,50,90,23500,3500,1400,0.0,20.0,0.45,0.45,0.2
1696,Medical - Research & Development,69.9298245614035,3.4451166810717373,1.0,0.6666666666666666,0.6666666666666666,30,50,11500,3500,1100,0.0,60.0,0.9500000000000001,0.65,0.65
1697,Medical - Research & Development,118.29347826086956,29.413513513513514,0.05263157894736842,0.0,0.0,60,90,20000,10500,300,25.0,100.0,0.05,0.0,0.0
1698,Medical - Research & Development,25.670886075949365,7.595505617977528,1.0,0.7857142857142857,0.7857142857142857,30,70,13500,2000,200,5.0,20.0,0.9500000000000001,0.75,0.75
1700,Medical - Sales,307.258064516129,7.453051643192488,1.0,0.5,0.5,30,30,7500,9500,1200,5.0,300.0,0.9500000000000001,0.45,0.45
1701,Life Sciences - Research & Development,83.68571428571428,4.320058997050148,1.0,0.9,0.9,30,30,20000,2500,600,0.0,80.0,0.9500000000000001,0.8500000000000001,0.8500000000000001
1702,Life Sciences - Sales,22.97979797979798,5.327868852459017,1.0,0.6666666666666666,0.6666666666666666,20,90,25000,2000,400,5.0,20.0,0.9500000000000001,0.65,0.65
1703,Life Sciences - Research & Development,82.07291666666667,8.554831704668839,0.8888888888888888,0.875,0.7777777777777778,40,90,14500,7500,900,5.0,80.0,0.8500000000000001,0.8500000000000001,0.75
1704,Medical - Research & Development,62.40506329113924,33.76712328767123,0.8333333333333334,0.8,0.6666666666666666,30,70,13500,4500,100,30.0,60.0,0.8,0.8,0.65
1706,Medical - Sales,107.4931506849315,6.655640373197625,1.0,0.9,0.9,40,70,6000,7500,1100,5.0,100.0,0.9500000000000001,0.8500000000000001,0.8500000000000001
1707,Medical - Research & Development,70.98387096774194,7.57487091222031,1.0,0.6,0.6,20,60,17500,4000,500,5.0,60.0,0.9500000000000001,0.55,0.55
1708,Marketing - Sales,264.0285714285714,10.066448801742919,1.0,0.8,0.8,40,30,15500,9000,900,10.0,260.0,0.9500000000000001,0.8,0.8
1709,Medical - Research & Development,69.16279069767442,2.7486136783733826,0.5555555555555556,0.6,0.3333333333333333,20,40,25000,2500,1000,0.0,60.0,0.55,0.55,0.30000000000000004
1710,Life Sciences - Sales,88.27450980392157,8.49433962264151,0.7647058823529411,0.5384615384615384,0.4117647058823529,30,50,7000,4500,500,5.0,80.0,0.75,0.5,0.4
1712,Life Sciences - Research & Development,145.24324324324326,8.681744749596122,0.92,0.6521739130434783,0.6,40,70,3000,10500,1200,5.0,140.0,0.9,0.65,0.55
1714,Human Resources - Human Resources,26.810344827586206,6.479166666666667,1.0,0.0,0.0,20,50,11500,1500,200,5.0,20.0,0.9500000000000001,0.0,0.0
1716,Life Sciences - Sales,157.7560975609756,11.835315645013724,0.92,0.21739130434782608,0.2,40,80,24000,12500,1000,10.0,140.0,0.9,0.2,0.2
1718,Medical - Research & Development,37.17741935483871,5.910256410256411,1.0,0.6666666666666666,0.6666666666666666,20,60,6000,2000,300,5.0,20.0,0.9500000000000001,0.65,0.65
1719,Technical Degree - Research & Development,348.0,16.62089552238806,1.0,0.2857142857142857,0.2857142857142857,40,40,17000,16500,1000,15.0,340.0,0.9500000000000001,0.25,0.25
1720,Life Sciences - Research & Development,61.30357142857143,5.868376068376068,0.5,0.4,0.2,30,50,17000,3000,500,5.0,60.0,0.45,0.4,0.2
1721,Life Sciences - Research & Development,50.391304347826086,4.6923076923076925,0.8333333333333334,0.4,0.3333333333333333,30,60,18000,3000,700,0.0,40.0,0.8,0.4,0.30000000000000004
1722,Human Resources - Human Resources,107.16666666666667,11.648550724637682,0.3,0.6666666666666666,0.2,40,60,20500,6000,500,10.0,100.0,0.25,0.65,0.2
1724,Life Sciences - Research & Development,70.82608695652173,17.658536585365855,0.05555555555555555,0.0,0.0,40,90,5000,6500,300,15.0,60.0,0.05,0.0,0.0
1725,Medical - Research & Development,42.934065934065934,7.721343873517786,1.0,0.3333333333333333,0.3333333333333333,20,90,3500,3500,500,5.0,40.0,0.9500000000000001,0.30000000000000004,0.30000000000000004
1727,Life Sciences - Research & Development,163.58823529411765,7.7573221757322175,0.5263157894736842,0.7,0.3684210526315789,40,30,9500,5500,700,5.0,160.0,0.5,0.65,0.35000000000000003
1728,Life Sciences - Research & Development,140.46938775510205,5.024087591240876,0.4117647058823529,1.0,0.4117647058823529,30,40,5000,6500,1300,5.0,140.0,0.4,0.9500000000000001,0.4
1729,Life Sciences - Research & Development,86.72727272727273,3.609079445145019,1.0,0.0,0.0,30,30,3500,2500,700,0.0,80.0,0.9500000000000001,0.0,0.0
1731,Marketing - Sales,57.2183908045977,9.167587476979742,0.25,0.0,0.0,40,80,3500,4500,500,5.0,40.0,0.2,0.0,0.0
1732,Life Sciences - Sales,140.1081081081081,8.119028974158184,0.7692307692307693,0.6,0.46153846153846156,40,70,5500,10000,1200,5.0,140.0,0.75,0.55,0.45
1733,Marketing - Sales,63.895833333333336,4.212912087912088,0.125,1.0,0.125,30,90,8500,6000,1400,0.0,60.0,0.1,0.9500000000000001,0.1
1734,Life Sciences - Sales,198.08823529411765,6.986514522821577,0.0,1.0,0.0,30,30,12000,6500,900,5.0,180.0,0.0,1.0,0.0
1735,Medical - Research & Development,64.6078431372549,20.59375,1.0,0.6666666666666666,0.6666666666666666,20,50,12500,3000,100,20.0,60.0,0.9500000000000001,0.65,0.65
1736,Technical Degree - Research & Development,174.6,32.13496932515337,0.5555555555555556,0.8,0.4444444444444444,30,30,6500,5000,100,30.0,160.0,0.55,0.8,0.4
1737,Life Sciences - Research & Development,84.05194805194805,8.171717171717171,1.0,0.8888888888888888,0.8888888888888888,30,70,8500,6000,700,5.0,80.0,0.9500000000000001,0.8500000000000001,0.8500000000000001
1739,Life Sciences - Sales,120.125,25.902964959568735,0.4,0.75,0.3,30,80,3500,9500,300,25.0,120.0,0.4,0.7000000000000001,0.25
1740,Medical - Sales,225.375,32.45990180032733,1.0,0.38095238095238093,0.38095238095238093,40,80,4000,19500,600,30.0,220.0,0.9500000000000001,0.35000000000000003,0.35000000000000003
1744,Life Sciences - Human Resources,174.21428571428572,55.43181818181818,0.5555555555555556,0.0,0.0,40,50,6500,9500,100,55.0,160.0,0.55,0.0,0.0
1745,Technical Degree - Research & Development,63.69230769230769,3.7865853658536586,0.9,0.7777777777777778,0.7,30,70,26000,4500,1300,0.0,60.0,0.8500000000000001,0.75,0.65
1746,Medical - Human Resources,36.355932203389834,2.391304347826087,0.6666666666666666,1.0,0.6666666666666666,20,50,2000,2000,800,0.0,20.0,0.65,0.9500000000000001,0.65
1747,Human Resources - Human Resources,33.03030303030303,3.6333333333333333,0.6666666666666666,0.5,0.3333333333333333,30,60,9500,2000,600,0.0,20.0,0.65,0.45,0.30000000000000004
1749,Technical Degree - Sales,163.64705882352942,8.321036889332005,0.8333333333333334,0.4,0.3333333333333333,30,50,20500,8000,1000,5.0,160.0,0.8,0.4,0.30000000000000004
1751,Medical - Research & Development,51.417910447761194,3.2685009487666035,1.0,0.3333333333333333,0.3333333333333333,20,60,6000,3000,1000,0.0,40.0,0.9500000000000001,0.30000000000000004,0.30000000000000004
1752,Marketing - Sales,53.07692307692308,6.4485981308411215,1.0,1.0,1.0,20,50,14500,2500,400,5.0,40.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
1753,Life Sciences - Research & Development,89.91428571428571,13.652928416485901,0.3,0.6666666666666666,0.2,20,70,23000,6000,400,10.0,80.0,0.25,0.65,0.2
1754,Marketing - Sales,75.95744680851064,7.293156281920327,0.5833333333333334,1.0,0.5833333333333334,30,90,3000,7000,900,5.0,60.0,0.55,0.9500000000000001,0.55
1755,Medical - Research & Development,30.22680412371134,16.19889502762431,0.8333333333333334,0.0,0.0,30,90,5500,2500,100,15.0,20.0,0.8,0.0,0.0
1756,Marketing - Sales,83.01612903225806,4.0116913484021826,0.8461538461538461,0.6363636363636364,0.5384615384615384,30,60,10500,5000,1200,0.0,80.0,0.8,0.6000000000000001,0.5
1757,Marketing - Sales,56.3375,3.4325971058644327,0.625,0.2,0.125,40,80,8000,4500,1300,0.0,40.0,0.6000000000000001,0.2,0.1
1758,Life Sciences - Sales,115.72972972972973,40.58767772511848,0.0,1.0,0.0,30,70,10000,8500,200,40.0,100.0,0.0,1.0,0.0
1760,Medical - Research & Development,32.906666666666666,4.154882154882155,0.6666666666666666,0.16666666666666666,0.1111111111111111,30,70,15500,2000,500,0.0,20.0,0.65,0.15000000000000002,0.1
1761,Marketing - Sales,116.58571428571429,7.563484708063021,0.1,0.0,0.0,30,70,19000,8000,1000,5.0,100.0,0.1,0.0,0.0
1762,Technical Degree - Research & Development,23.175824175824175,3.574576271186441,1.0,0.0,0.0,20,90,10000,2000,500,0.0,20.0,0.9500000000000001,0.0,0.0
1763,Life Sciences - Research & Development,91.27586206896552,17.35737704918033,0.7,0.0,0.0,30,50,9000,5000,300,15.0,80.0,0.65,0.0,0.0
1764,Technical Degree - Research & Development,41.815384615384616,2.852046169989507,0.5833333333333334,1.0,0.5833333333333334,30,60,17500,2500,900,0.0,40.0,0.55,0.9500000000000001,0.55
1766,Medical - Research & Development,96.85,6.975990396158464,0.06666666666666667,0.0,0.0,30,60,24500,5500,800,5.0,80.0,0.05,0.0,0.0
1767,Technical Degree - Research & Development,64.13157894736842,3.019826517967782,0.16666666666666666,0.0,0.0,40,30,15500,2000,800,0.0,60.0,0.15000000000000002,0.0,0.0
1768,Medical - Research & Development,48.526315789473685,3.2350877192982455,0.7142857142857143,0.6,0.42857142857142855,40,50,8500,2500,800,0.0,40.0,0.7000000000000001,0.55,0.4
1770,Medical - Research & Development,317.3,39.82845188284519,0.029411764705882353,0.0,0.0,50,60,19500,19000,400,35.0,300.0,0.0,0.0,0.0
1771,Technical Degree - Research & Development,33.94444444444444,3.9419354838709677,0.8181818181818182,0.8888888888888888,0.7272727272727273,30,90,6000,3000,700,0.0,20.0,0.8,0.8500000000000001,0.7000000000000001
1772,Life Sciences - Research & Development,24.351063829787233,4.177007299270073,1.0,0.6,0.6,40,90,20500,2000,500,0.0,20.0,0.9500000000000001,0.55,0.55
1774,Life Sciences - Sales,45.98850574712644,2.909818181818182,1.0,0.9333333333333333,0.9333333333333333,30,80,12000,4000,1300,0.0,40.0,0.9500000000000001,0.9,0.9
1775,Medical - Research & Development,216.08333333333334,19.614220877458397,0.1111111111111111,0.6666666666666666,0.07407407407407407,50,60,22000,12500,600,15.0,200.0,0.1,0.65,0.05
1778,Life Sciences - Human Resources,36.48453608247423,14.504098360655737,0.9,0.7777777777777778,0.7,40,90,5000,3500,200,10.0,20.0,0.8500000000000001,0.75,0.65
1779,Life Sciences - Sales,188.40625,11.798434442270059,0.3333333333333333,1.0,0.3333333333333333,30,30,25000,6000,500,10.0,180.0,0.30000000000000004,0.9500000000000001,0.30000000000000004
1780,Marketing - Sales,86.41935483870968,7.949554896142433,1.0,0.0,0.0,20,30,4500,2500,300,5.0,80.0,0.9500000000000001,0.0,0.0
1782,Other - Research & Development,92.55,3.2107545533391155,1.0,0.8,0.8,30,40,16000,3500,1100,0.0,80.0,0.9500000000000001,0.8,0.8
1783,Medical - Research & Development,30.354430379746834,1.8531684698608963,1.0,0.0,0.0,20,70,15500,2000,1200,0.0,20.0,0.9500000000000001,0.0,0.0
1784,Marketing - Sales,60.08791208791209,27.897959183673468,0.9230769230769231,0.5833333333333334,0.5384615384615384,30,90,13000,5000,100,25.0,60.0,0.9,0.55,0.5
1786,Technical Degree - Research & Development,247.47169811320754,13.92356687898089,0.13333333333333333,1.0,0.13333333333333333,50,50,22500,13000,900,10.0,240.0,0.1,0.9500000000000001,0.1
1787,Marketing - Sales,91.06521739130434,7.112054329371817,1.0,0.4,0.4,30,40,8500,4000,500,5.0,80.0,0.9500000000000001,0.4,0.4
1789,Medical - Research & Development,420.17391304347825,26.332425068119893,0.08333333333333333,0.5,0.041666666666666664,40,40,14000,19000,700,25.0,420.0,0.05,0.45,0.0
1790,Life Sciences - Research & Development,92.45555555555555,6.016630513376717,0.8,0.6666666666666666,0.5333333333333333,30,90,25500,8000,1300,5.0,80.0,0.8,0.65,0.5
1792,Medical - Research & Development,23.656565656565657,5.459207459207459,0.8333333333333334,0.6,0.5,40,90,11000,2000,400,5.0,20.0,0.8,0.55,0.45
1794,Other - Human Resources,45.741573033707866,3.2857142857142856,0.5263157894736842,0.0,0.0,30,80,12500,4000,1200,0.0,40.0,0.5,0.0,0.0
1797,Life Sciences - Sales,69.20238095238095,19.184818481848186,1.0,0.7,0.7,30,80,13000,5500,300,15.0,60.0,0.9500000000000001,0.65,0.65
1798,Life Sciences - Research & Development,34.922222222222224,3.625144175317186,0.7142857142857143,0.8,0.5714285714285714,30,90,6000,3000,800,0.0,20.0,0.7000000000000001,0.8,0.55
1799,Life Sciences - Research & Development,24.926829268292682,1.7307366638441999,1.0,0.6,0.6,20,80,5500,2000,1100,0.0,20.0,0.9500000000000001,0.55,0.55
1800,Medical - Research & Development,207.13846153846154,10.745411013567438,0.4444444444444444,0.75,0.3333333333333333,30,60,7500,13000,1200,10.0,200.0,0.4,0.7000000000000001,0.30000000000000004
1801,Life Sciences - Sales,81.54081632653062,9.412249705535924,0.3333333333333333,1.0,0.3333333333333333,40,90,25000,7500,800,5.0,80.0,0.30000000000000004,0.9500000000000001,0.30000000000000004
1802,Life Sciences - Research & Development,34.111111111111114,5.482142857142857,0.5714285714285714,0.75,0.42857142857142855,40,90,25500,3000,600,5.0,20.0,0.55,0.7000000000000001,0.4
1803,Medical - Research & Development,58.294736842105266,4.909574468085107,0.0,1.0,0.0,40,90,5500,5500,1100,0.0,40.0,0.0,1.0,0.0
1804,Medical - Research & Development,64.02222222222223,4.8830508474576275,0.4666666666666667,1.0,0.4666666666666667,30,90,24000,5500,1100,0.0,60.0,0.45,0.9500000000000001,0.45
1805,Human Resources - Human Resources,25.92,1.9401197604790419,0.8461538461538461,0.9090909090909091,0.7692307692307693,30,100,7000,2500,1300,0.0,20.0,0.8,0.9,0.75
1807,Life Sciences - Research & Development,57.483870967741936,22.846153846153847,0.6363636363636364,0.14285714285714285,0.09090909090909091,30,90,6000,5000,200,20.0,40.0,0.6000000000000001,0.1,0.05
1809,Medical - Research & Development,72.63793103448276,11.386486486486486,1.0,0.3,0.3,30,50,4500,4000,300,10.0,60.0,0.9500000000000001,0.25,0.25
1812,Life Sciences - Sales,49.72289156626506,5.3877284595300265,0.2857142857142857,0.5,0.14285714285714285,30,80,19000,4000,700,5.0,40.0,0.25,0.45,0.1
1813,Life Sciences - Research & Development,46.88461538461539,7.107871720116618,0.42857142857142855,0.6666666666666666,0.2857142857142857,40,50,24500,2000,300,5.0,40.0,0.4,0.65,0.25
1814,Life Sciences - Research & Development,80.82352941176471,15.369127516778523,0.2727272727272727,0.6666666666666666,0.18181818181818182,40,80,15500,6500,400,15.0,80.0,0.25,0.65,0.15000000000000002
1815,Marketing - Sales,128.97530864197532,13.124371859296483,0.9565217391304348,0.6363636363636364,0.6086956521739131,40,80,26000,10000,700,10.0,120.0,0.9500000000000001,0.6000000000000001,0.6000000000000001
1816,Medical - Research & Development,151.046875,8.852564102564102,0.7777777777777778,1.0,0.7777777777777778,30,60,2500,9500,1000,5.0,140.0,0.75,0.9500000000000001,0.75
1818,Medical - Human Resources,31.130434782608695,2.3347826086956522,0.8333333333333334,0.2,0.16666666666666666,20,60,6500,2000,900,0.0,20.0,0.8,0.2,0.15000000000000002
1821,Medical - Research & Development,135.24242424242425,34.1992337164751,0.6923076923076923,0.7777777777777778,0.5384615384615384,40,60,10500,8500,200,30.0,120.0,0.65,0.75,0.5
1822,Life Sciences - Research & Development,125.25,5.454773869346734,0.4166666666666667,0.6,0.25,40,50,9000,6500,1100,5.0,120.0,0.4,0.55,0.2
1823,Technical Degree - Sales,73.90217391304348,8.393827160493828,1.0,0.8,0.8,30,90,22000,6500,800,5.0,60.0,0.9500000000000001,0.8,0.8
1824,Medical - Sales,313.28846153846155,46.54571428571428,0.43243243243243246,0.5625,0.24324324324324326,50,50,22500,16000,300,45.0,300.0,0.4,0.55,0.2
1826,Medical - Research & Development,29.725274725274726,14.621621621621621,0.8333333333333334,0.8,0.6666666666666666,30,90,9500,2500,100,10.0,20.0,0.8,0.8,0.65
1827,Life Sciences - Research & Development,112.31521739130434,10.322677322677322,0.7857142857142857,0.5,0.39285714285714285,40,90,19000,10000,1000,10.0,100.0,0.75,0.45,0.35000000000000003
1829,Life Sciences - Research & Development,94.63829787234043,5.930666666666666,0.4666666666666667,0.5714285714285714,0.26666666666666666,40,40,10500,4000,700,5.0,80.0,0.45,0.55,0.25
1830,Medical - Research & Development,100.79411764705883,15.902552204176335,0.5,0.14285714285714285,0.07142857142857142,50,60,15500,6500,400,15.0,100.0,0.45,0.1,0.05
1833,Marketing - Sales,141.72058823529412,8.566222222222223,0.3333333333333333,0.6666666666666666,0.2222222222222222,30,60,8000,9500,1100,5.0,140.0,0.30000000000000004,0.65,0.2
1834,Medical - Research & Development,53.59701492537314,2.950698438783895,1.0,0.6666666666666666,0.6666666666666666,20,60,12500,3500,1200,0.0,40.0,0.9500000000000001,0.65,0.65
1835,Marketing - Sales,70.1948051948052,7.475795297372061,0.2,0.5,0.1,30,70,4000,5000,700,5.0,60.0,0.2,0.45,0.1
1836,Medical - Sales,101.82608695652173,8.188811188811188,1.0,0.6,0.6,20,40,9000,4500,500,5.0,100.0,0.9500000000000001,0.55,0.55
1837,Life Sciences - Research & Development,181.45977011494253,12.982730263157896,0.08695652173913043,1.0,0.08695652173913043,50,80,21500,15500,1200,10.0,180.0,0.05,0.9500000000000001,0.05
1839,Medical - Research & Development,45.878787878787875,1.0580013976240392,1.0,1.0,1.0,10,30,8000,1500,1400,0.0,40.0,1.0,1.0,1.0
1842,Human Resources - Human Resources,33.21348314606742,8.233983286908078,0.5,0.0,0.0,30,80,21000,2500,300,5.0,20.0,0.45,0.0,0.0
1844,Human Resources - Human Resources,41.69642857142857,6.671428571428572,0.5,1.0,0.5,20,50,3000,2000,300,5.0,40.0,0.45,0.9500000000000001,0.45
1845,Life Sciences - Sales,76.92537313432835,8.750424448217318,0.8,0.875,0.7,40,60,19500,5000,500,5.0,60.0,0.8,0.8500000000000001,0.65
1847,Other - Research & Development,95.36986301369863,16.190697674418605,0.06666666666666667,0.0,0.0,30,70,19500,6500,400,15.0,80.0,0.05,0.0,0.0
1849,Life Sciences - Sales,61.68478260869565,3.990857946554149,1.0,1.0,1.0,40,90,19000,5500,1400,0.0,60.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
1850,Life Sciences - Research & Development,44.886792452830186,1.8342328450269854,0.8333333333333334,0.8,0.6666666666666666,20,50,19500,2000,1200,0.0,40.0,0.8,0.8,0.65
1852,Medical - Research & Development,95.3,6.641114982578397,1.0,0.7272727272727273,0.7272727272727273,20,40,7000,3500,500,5.0,80.0,0.9500000000000001,0.7000000000000001,0.7000000000000001
1853,Marketing - Sales,58.835443037974684,3.526555386949924,0.0,1.0,0.0,30,70,26000,4500,1300,0.0,40.0,0.0,1.0,0.0
1854,Technical Degree - Research & Development,77.26315789473684,8.270422535211267,0.6,0.5,0.3,40,30,6000,2500,300,5.0,60.0,0.55,0.45,0.25
1856,Life Sciences - Research & Development,32.890625,10.169082125603865,0.2857142857142857,1.0,0.2857142857142857,40,60,5000,2000,200,10.0,20.0,0.25,0.9500000000000001,0.25
1857,Life Sciences - Research & Development,104.60975609756098,12.15014164305949,0.75,0.8888888888888888,0.6666666666666666,40,80,19500,8500,700,10.0,100.0,0.7000000000000001,0.8500000000000001,0.65
1858,Life Sciences - Human Resources,62.93023255813954,9.664285714285715,1.0,0.6666666666666666,0.6666666666666666,20,40,10000,2500,200,5.0,60.0,0.9500000000000001,0.65,0.65
1859,Life Sciences - Research & Development,68.64516129032258,8.793388429752065,0.6363636363636364,0.0,0.0,20,90,21000,6000,700,5.0,60.0,0.6000000000000001,0.0,0.0
1860,Life Sciences - Research & Development,48.98765432098765,3.4746059544658494,0.0,1.0,0.0,40,80,13500,3500,1100,0.0,40.0,0.0,1.0,0.0
1862,Marketing - Sales,120.8170731707317,23.929951690821255,0.2857142857142857,1.0,0.2857142857142857,30,80,26000,9500,400,20.0,120.0,0.25,0.9500000000000001,0.25
1863,Technical Degree - Sales,293.8888888888889,10.026535253980288,0.76,0.8947368421052632,0.68,40,40,7500,13000,1300,10.0,280.0,0.75,0.8500000000000001,0.65
1864,Medical - Sales,98.33333333333333,4.862637362637362,1.0,0.8888888888888888,0.8888888888888888,20,30,7000,3500,700,0.0,80.0,0.9500000000000001,0.8500000000000001,0.8500000000000001
1865,Medical - Human Resources,32.229885057471265,7.965909090909091,1.0,0.0,0.0,20,80,15000,2500,300,5.0,20.0,0.9500000000000001,0.0,0.0
1866,Medical - Research & Development,239.40740740740742,23.56257594167679,0.7619047619047619,0.75,0.5714285714285714,40,80,22500,19000,800,20.0,220.0,0.75,0.7000000000000001,0.55
1867,Life Sciences - Research & Development,216.0989010989011,16.066176470588236,0.7586206896551724,0.45454545454545453,0.3448275862068966,40,90,13500,19500,1200,15.0,200.0,0.75,0.45,0.30000000000000004
1868,Life Sciences - Research & Development,33.41095890410959,5.313725490196078,1.0,0.0,0.0,20,70,14500,2000,400,5.0,20.0,0.9500000000000001,0.0,0.0
1869,Life Sciences - Sales,114.28125,5.832535885167464,0.5714285714285714,0.875,0.5,40,60,14000,7000,1200,5.0,100.0,0.55,0.8500000000000001,0.45
1870,Life Sciences - Research & Development,62.0,4.221043324491601,0.875,0.8571428571428571,0.75,20,70,23500,4500,1100,0.0,60.0,0.8500000000000001,0.8500000000000001,0.7000000000000001
1871,Other - Research & Development,95.17073170731707,4.673053892215568,0.2857142857142857,1.0,0.2857142857142857,30,40,5000,3500,800,0.0,80.0,0.25,0.9500000000000001,0.25
1873,Technical Degree - Research & Development,27.163265306122447,3.1842105263157894,0.2631578947368421,0.4,0.10526315789473684,50,90,7500,2500,800,0.0,20.0,0.25,0.4,0.1
1875,Medical - Sales,36.61538461538461,2.4368600682593855,1.0,0.0,0.0,20,70,3500,2500,1100,0.0,20.0,0.9500000000000001,0.0,0.0
1876,Medical - Sales,12.146067415730338,1.143915343915344,1.0,0.0,0.0,30,80,16000,1000,900,0.0,0.0,0.9500000000000001,0.0,0.0
1878,Life Sciences - Research & Development,32.96,6.32225063938619,1.0,0.0,0.0,20,70,26000,2000,300,5.0,20.0,0.9500000000000001,0.0,0.0
1880,Technical Degree - Sales,90.04761904761905,4.481042654028436,1.0,0.9,0.9,30,60,6000,5500,1200,0.0,80.0,0.9500000000000001,0.8500000000000001,0.8500000000000001
1881,Life Sciences - Research & Development,47.157303370786515,13.495176848874598,1.0,0.8,0.8,30,80,18500,4000,300,10.0,40.0,0.9500000000000001,0.8,0.8
1882,Life Sciences - Sales,151.765625,6.562837837837838,0.5555555555555556,0.6,0.3333333333333333,30,60,24000,9500,1400,5.0,140.0,0.55,0.55,0.30000000000000004
1883,Life Sciences - Research & Development,34.94915254237288,3.483108108108108,0.2727272727272727,0.6666666666666666,0.18181818181818182,20,50,19000,2000,500,0.0,20.0,0.25,0.65,0.15000000000000002
1885,Medical - Research & Development,54.92307692307692,5.471264367816092,0.3125,0.6,0.1875,30,70,13500,4000,700,5.0,40.0,0.30000000000000004,0.55,0.15000000000000002
1886,Other - Research & Development,108.81818181818181,21.863013698630137,0.75,0.6666666666666666,0.5,30,40,25000,4500,200,20.0,100.0,0.7000000000000001,0.65,0.45
