Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyHours,DaysWorked,CompanyRatiotoCareer,RoleRatioToCompany,RoleRatioToCareer,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,FieldVsDept_Life Sciences - Human Resources,FieldVsDept_Life Sciences - Research & Development,FieldVsDept_Life Sciences - Sales,FieldVsDept_Marketing - Sales,FieldVsDept_Medical - Human Resources,FieldVsDept_Medical - Research & Development,FieldVsDept_Medical - Sales,FieldVsDept_Other - Human Resources,FieldVsDept_Other - Research & Development,FieldVsDept_Other - Sales,FieldVsDept_Technical Degree - Human Resources,FieldVsDept_Technical Degree - Research & Development,FieldVsDept_Technical Degree - Sales
26,1,390,17,4,4,62,1,1,3,2305,6217,1,15,3,3,3,3,3,4,3,2,0,2,37.17741935483871,5.910256410256411,1.0,0.6666666666666666,0.6666666666666666,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45,1,1005,28,2,4,48,2,4,2,16704,17119,1,11,3,3,0,21,2,3,21,6,8,6,348.0,16.62089552238806,1.0,0.2857142857142857,0.2857142857142857,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,2,585,10,3,1,56,3,1,3,3433,17360,6,13,3,1,1,10,3,2,5,2,1,3,61.30357142857143,5.868376068376068,0.5,0.4,0.2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,1,741,2,4,2,69,3,1,3,3477,18103,1,14,3,4,1,6,2,4,5,2,0,3,50.391304347826086,4.6923076923076925,0.8333333333333334,0.4,0.3333333333333333,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,0,552,4,3,3,60,1,2,2,6430,20794,6,19,3,2,1,10,4,3,3,2,1,2,107.16666666666669,11.648550724637682,0.3,0.6666666666666666,0.2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,369,8,2,2,92,3,2,1,6516,5041,2,16,3,2,1,18,3,3,1,0,0,0,70.82608695652173,17.658536585365855,0.0555555555555555,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
24,1,506,29,1,2,91,3,1,1,3907,3622,1,13,3,2,3,6,2,4,6,2,1,2,42.934065934065934,7.721343873517786,1.0,0.3333333333333333,0.3333333333333333,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,1,717,13,4,3,34,3,2,2,5562,9697,6,14,3,4,0,19,3,3,10,7,0,9,163.58823529411765,7.7573221757322175,0.5263157894736842,0.7,0.3684210526315789,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,1,1370,27,4,4,49,3,2,3,6883,5151,2,16,3,2,1,17,3,3,7,7,0,7,140.46938775510205,5.024087591240876,0.4117647058823529,1.0,0.4117647058823529,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,1,793,16,1,2,33,3,1,4,2862,3811,1,12,3,2,1,10,2,2,10,0,0,8,86.72727272727273,3.609079445145019,1.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47,0,543,2,4,3,87,3,2,2,4978,3536,7,11,3,4,1,4,3,1,1,0,0,0,57.2183908045977,9.167587476979742,0.25,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46,1,1277,2,3,3,74,3,3,4,10368,5596,4,12,3,2,1,13,5,2,10,6,0,3,140.1081081081081,8.119028974158184,0.7692307692307693,0.6,0.4615384615384615,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
36,1,1456,13,5,2,96,2,2,1,6134,8658,5,13,3,2,3,16,3,3,2,2,2,2,63.895833333333336,4.212912087912088,0.125,1.0,0.125,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32,1,964,1,2,1,34,1,2,2,6735,12147,6,15,3,2,0,10,2,3,0,0,0,0,198.08823529411765,6.986514522821577,0.0,1.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,1,160,4,1,3,51,3,1,2,3295,12862,1,13,3,3,0,3,3,1,3,2,1,2,64.6078431372549,20.59375,1.0,0.6666666666666666,0.6666666666666666,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,2,163,24,1,4,30,3,2,4,5238,6670,2,20,4,4,0,9,3,2,5,4,1,4,174.6,32.13496932515337,0.5555555555555556,0.8,0.4444444444444444,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39,0,792,1,3,4,77,3,2,4,6472,8989,1,15,3,4,1,9,2,3,9,8,5,8,84.05194805194805,8.171717171717171,1.0,0.8888888888888888,0.8888888888888888,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
32,1,371,19,3,4,80,1,3,3,9610,3840,3,13,3,3,1,10,2,1,4,3,0,2,120.125,25.90296495956873,0.4,0.75,0.3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40,1,611,7,4,2,88,3,5,2,19833,4349,1,14,3,2,0,21,3,2,21,8,12,8,225.375,32.45990180032733,1.0,0.3809523809523809,0.3809523809523809,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,1,176,4,3,3,56,1,3,3,9756,6595,4,21,4,3,2,9,2,4,5,0,0,3,174.21428571428572,55.43181818181818,0.5555555555555556,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,2,1312,2,4,4,78,2,1,1,4968,26427,0,16,3,4,0,10,2,3,9,7,0,7,63.69230769230769,3.7865853658536586,0.9,0.7777777777777778,0.7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,2,897,10,3,1,59,3,1,4,2145,2097,0,14,3,4,1,3,2,3,2,2,2,1,36.35593220338984,2.391304347826087,0.6666666666666666,1.0,0.6666666666666666,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,2,600,8,3,3,66,2,1,4,2180,9732,6,11,3,3,1,6,0,2,4,2,1,2,33.03030303030303,3.633333333333333,0.6666666666666666,0.5,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,1003,5,3,1,51,3,2,3,8346,20943,1,19,3,3,1,6,3,3,5,2,0,2,163.64705882352942,8.321036889332005,0.8333333333333334,0.4,0.3333333333333333,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,1,1054,8,3,3,67,3,1,4,3445,6152,1,11,3,3,0,6,5,2,6,2,1,4,51.4179104477612,3.2685009487666035,1.0,0.3333333333333333,0.3333333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,1,428,9,3,2,52,1,1,2,2760,14630,1,13,3,3,0,2,3,3,2,2,2,2,53.07692307692308,6.4485981308411215,1.0,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,2,461,1,3,4,70,4,2,3,6294,23060,8,12,3,4,0,10,5,4,3,2,0,2,89.91428571428571,13.6529284164859,0.3,0.6666666666666666,0.2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
30,1,979,15,2,3,94,2,3,1,7140,3088,2,11,3,1,1,12,2,3,7,7,1,7,75.95744680851064,7.293156281920327,0.5833333333333334,1.0,0.5833333333333334,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,1,181,2,4,4,97,4,1,4,2932,5586,0,14,3,1,3,6,3,3,5,0,1,2,30.22680412371134,16.19889502762431,0.8333333333333334,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
33,0,1283,2,3,4,62,3,2,2,5147,10697,8,15,3,4,0,13,2,2,11,7,1,7,83.01612903225806,4.011691348402183,0.8461538461538461,0.6363636363636364,0.5384615384615384,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49,1,1313,11,4,4,80,3,2,4,4507,8191,3,12,3,3,0,8,1,4,5,1,0,4,56.3375,3.4325971058644327,0.625,0.2,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,1,211,16,3,1,74,3,3,1,8564,10092,2,20,4,3,0,11,2,2,0,0,0,0,115.72972972972973,40.58767772511848,0.0,1.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
38,2,594,2,2,3,75,2,1,2,2468,15963,4,14,3,2,1,9,4,2,6,1,0,5,32.906666666666666,4.154882154882155,0.6666666666666666,0.1666666666666666,0.1111111111111111,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,1,1079,16,4,1,70,3,3,3,8161,19002,2,13,3,1,3,10,2,3,1,0,0,0,116.58571428571427,7.563484708063021,0.1,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,1,590,4,3,4,91,2,1,1,2109,10007,1,13,3,3,1,1,2,3,1,0,0,0,23.17582417582417,3.574576271186441,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,1,305,16,3,3,58,4,2,3,5294,9128,3,16,3,3,1,10,3,3,7,0,1,7,91.27586206896552,17.35737704918033,0.7,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,0,953,5,4,2,65,3,1,2,2718,17674,2,14,3,2,0,12,3,3,7,7,0,7,41.815384615384616,2.852046169989507,0.5833333333333334,1.0,0.5833333333333334,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,1,833,18,3,2,60,1,2,4,5811,24539,3,16,3,3,1,15,2,3,1,0,1,0,96.85,6.975990396158464,0.0666666666666666,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
43,2,807,17,3,3,38,2,1,3,2437,15587,9,16,3,4,1,6,4,3,1,0,0,0,64.13157894736842,3.019826517967782,0.1666666666666666,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
42,1,855,12,3,2,57,3,1,2,2766,8952,8,22,4,2,3,7,6,2,5,3,0,4,48.526315789473685,3.235087719298245,0.7142857142857143,0.6,0.4285714285714285,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55,1,478,2,3,3,60,2,5,1,19038,19805,8,12,3,2,3,34,2,3,1,0,0,0,317.3,39.82845188284519,0.0294117647058823,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33,0,775,4,3,4,90,3,2,2,3055,6194,5,15,3,4,2,11,2,2,9,8,1,7,33.94444444444444,3.941935483870968,0.8181818181818182,0.8888888888888888,0.7272727272727273,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41,1,548,9,4,3,94,3,1,1,2289,20520,1,20,4,2,2,5,2,3,5,3,0,4,24.351063829787236,4.177007299270073,1.0,0.6,0.6,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,1375,10,3,4,87,3,2,3,4001,12313,1,14,3,3,1,15,3,3,15,14,0,7,45.98850574712644,2.909818181818182,1.0,0.9333333333333332,0.9333333333333332,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
53,0,661,1,4,1,60,2,4,3,12965,22308,4,20,4,4,3,27,2,2,3,2,0,2,216.08333333333331,19.6142208774584,0.1111111111111111,0.6666666666666666,0.074074074074074,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
43,1,244,2,3,2,97,3,1,4,3539,5033,0,13,3,2,0,10,5,3,9,7,1,8,36.48453608247423,14.504098360655735,0.9,0.7777777777777778,0.7,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,1,511,3,2,4,32,1,2,4,6029,25353,5,12,3,1,0,6,3,3,2,2,2,2,188.40625,11.79843444227006,0.3333333333333333,1.0,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,1,337,7,1,2,31,3,1,2,2679,4567,1,13,3,2,0,1,3,3,1,0,1,0,86.41935483870968,7.949554896142433,1.0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38,1,1153,6,2,4,40,2,1,3,3702,16376,1,11,3,2,1,5,3,3,5,4,0,4,92.55,3.2107545533391155,1.0,0.8,0.8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,1,1294,8,1,3,79,3,1,1,2398,15999,1,17,3,3,0,1,6,3,1,0,0,0,30.354430379746837,1.8531684698608963,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
31,1,196,29,4,1,91,2,2,4,5468,13402,1,14,3,1,2,13,3,3,12,7,5,7,60.08791208791209,27.897959183673468,0.9230769230769232,0.5833333333333334,0.5384615384615384,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,1,942,3,3,1,53,3,3,3,13116,22984,2,11,3,4,0,15,2,3,2,2,2,2,247.47169811320757,13.92356687898089,0.1333333333333333,1.0,0.1333333333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37,1,589,9,2,2,46,2,2,2,4189,8800,1,14,3,1,2,5,2,3,5,2,0,3,91.06521739130434,7.112054329371817,1.0,0.4,0.4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46,1,734,2,4,3,46,3,5,4,19328,14218,7,17,3,3,1,24,3,3,2,1,2,2,420.1739130434783,26.332425068119893,0.0833333333333333,0.5,0.0416666666666666,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
36,1,1383,10,3,4,90,3,3,1,8321,25949,7,13,3,4,1,15,1,3,12,8,5,7,92.45555555555556,6.016630513376717,0.8,0.6666666666666666,0.5333333333333333,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
44,2,429,1,2,3,99,3,1,2,2342,11092,1,12,3,3,3,6,2,2,5,3,2,3,23.656565656565657,5.459207459207459,0.8333333333333334,0.6,0.5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
37,1,1239,8,2,3,89,3,2,2,4071,12832,2,13,3,3,0,19,4,2,10,0,4,7,45.741573033707866,3.2857142857142856,0.5263157894736842,0.0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35,1,303,27,3,3,84,3,2,4,5813,13492,1,18,3,4,0,10,2,3,10,7,7,7,69.20238095238095,19.184818481848183,1.0,0.7,0.7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33,1,867,8,4,4,90,4,1,1,3143,6076,6,19,3,2,1,14,1,3,10,8,7,6,34.922222222222224,3.625144175317186,0.7142857142857143,0.8,0.5714285714285714,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,1,1181,1,3,3,82,3,1,4,2044,5531,1,11,3,3,1,5,6,4,5,3,0,3,24.92682926829268,1.7307366638442,1.0,0.6,0.6,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,1,1253,10,1,3,65,3,3,3,13464,7914,7,21,4,3,0,9,3,3,4,3,2,2,207.13846153846157,10.745411013567438,0.4444444444444444,0.75,0.3333333333333333,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,0,849,26,2,2,98,2,2,2,7991,25166,8,15,3,3,0,6,3,3,2,2,2,2,81.54081632653062,9.412249705535924,0.3333333333333333,1.0,0.3333333333333333,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40,1,616,2,2,3,99,3,1,1,3377,25605,4,17,3,4,1,7,5,2,4,3,0,2,34.111111111111114,5.482142857142857,0.5714285714285714,0.75,0.4285714285714285,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,1,1128,13,3,2,95,4,2,1,5538,5696,5,18,3,3,2,10,2,2,0,0,0,0,58.29473684210527,4.909574468085107,0.0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,0,1180,2,2,2,90,3,2,4,5762,24442,2,14,3,3,1,15,6,3,7,7,1,7,64.02222222222223,4.883050847457628,0.4666666666666667,1.0,0.4666666666666667,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,0,1336,2,3,1,100,3,1,2,2592,7129,5,13,3,4,3,13,3,3,11,10,3,8,25.92,1.9401197604790417,0.8461538461538461,0.9090909090909092,0.7692307692307693,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,234,9,4,4,93,3,2,1,5346,6208,4,17,3,3,1,11,3,2,7,1,0,7,57.483870967741936,22.846153846153847,0.6363636363636364,0.1428571428571428,0.0909090909090909,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,1,370,10,4,4,58,3,2,1,4213,4992,1,15,3,2,0,10,4,1,10,3,0,8,72.63793103448276,11.386486486486486,1.0,0.3,0.3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39,2,766,20,3,3,83,3,2,4,4127,19188,2,18,3,4,1,7,6,3,2,1,2,2,49.72289156626506,5.3877284595300265,0.2857142857142857,0.5,0.1428571428571428,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,0,343,9,3,1,52,3,1,3,2438,24978,4,13,3,3,0,7,2,2,3,2,1,2,46.88461538461539,7.107871720116618,0.4285714285714285,0.6666666666666666,0.2857142857142857,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,1,447,5,3,2,85,4,2,2,6870,15530,3,12,3,1,0,11,3,1,3,2,1,2,80.82352941176471,15.369127516778525,0.2727272727272727,0.6666666666666666,0.1818181818181818,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,1,796,4,1,3,81,3,3,3,10447,26458,0,13,3,4,1,23,3,4,22,14,13,5,128.97530864197532,13.124371859296485,0.9565217391304348,0.6363636363636364,0.6086956521739131,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
30,1,1092,10,3,1,64,3,3,3,9667,2739,9,14,3,2,0,9,3,3,7,7,0,2,151.046875,8.852564102564102,0.7777777777777778,1.0,0.7777777777777778,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,1,920,20,2,4,69,3,1,2,2148,6889,0,11,3,3,0,6,3,3,5,1,1,4,31.130434782608692,2.334782608695652,0.8333333333333334,0.2,0.1666666666666666,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
46,1,261,21,2,4,66,3,2,2,8926,10842,4,22,4,4,1,13,2,4,9,7,3,7,135.24242424242425,34.1992337164751,0.6923076923076923,0.7777777777777778,0.5384615384615384,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40,1,1194,1,3,3,52,3,2,4,6513,9060,4,17,3,4,1,12,3,3,5,3,0,3,125.25,5.454773869346734,0.4166666666666667,0.6,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,1,810,8,2,2,92,4,2,3,6799,22128,1,21,4,3,2,10,5,3,10,8,4,8,73.90217391304348,8.393827160493828,1.0,0.8,0.8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,0,350,2,3,2,52,3,4,2,16291,22577,4,22,4,4,1,37,0,2,16,9,14,14,313.28846153846155,46.54571428571428,0.4324324324324324,0.5625,0.2432432432432432,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,1,185,23,4,2,91,1,1,3,2705,9696,0,16,3,2,1,6,2,4,5,4,0,3,29.725274725274726,14.62162162162162,0.8333333333333334,0.8,0.6666666666666666,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47,1,1001,4,3,3,92,2,3,2,10333,19271,8,12,3,3,1,28,4,3,22,11,14,10,112.31521739130434,10.322677322677322,0.7857142857142857,0.5,0.3928571428571428,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40,1,750,12,3,2,47,3,2,1,4448,10748,2,12,3,2,1,15,3,3,7,4,7,7,94.63829787234044,5.930666666666666,0.4666666666666667,0.5714285714285714,0.2666666666666666,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,1,431,7,4,4,68,3,2,4,6854,15696,4,15,3,2,1,14,2,2,7,1,1,7,100.79411764705884,15.902552204176336,0.5,0.1428571428571428,0.0714285714285714,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,2,1125,7,4,1,68,3,3,1,9637,8277,2,14,3,4,2,9,3,3,3,2,2,2,141.72058823529412,8.566222222222223,0.3333333333333333,0.6666666666666666,0.2222222222222222,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,1,1217,1,3,3,67,3,1,1,3591,12719,1,25,4,3,1,3,3,3,3,2,1,2,53.59701492537314,2.950698438783895,1.0,0.6666666666666666,0.6666666666666666,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,1,723,2,4,2,77,1,2,4,5405,4244,2,20,4,1,2,20,4,2,4,2,0,3,70.1948051948052,7.475795297372061,0.2,0.5,0.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
26,1,572,10,3,3,46,3,2,4,4684,9125,1,13,3,1,0,5,4,3,5,3,1,2,101.82608695652172,8.188811188811188,1.0,0.6,0.6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58,2,1216,15,4,1,87,3,4,3,15787,21624,2,14,3,2,0,23,3,3,2,2,2,2,181.45977011494253,12.982730263157896,0.0869565217391304,1.0,0.0869565217391304,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18,0,1431,14,3,2,33,3,1,3,1514,8018,1,16,3,3,0,0,4,1,0,0,0,0,45.87878787878788,1.0580013976240392,1.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,1,359,18,5,4,89,4,1,1,2956,21495,0,17,3,3,0,2,4,3,1,0,0,0,33.21348314606742,8.233983286908078,0.5,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
